model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
freq_learn,2,0.03497391869685337,26,6,"log_frequency,reference_learnability",2,learnability_only,67
freq_learn,3,0.03594985256395642,26,6,"log_frequency,reference_learnability",2,learnability_only,67
freq_learn,4,0.013124889843687674,26,6,"log_frequency,reference_learnability",2,learnability_only,67
three_factor,0,0.07937290340731304,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,67
three_factor,1,0.055178781824445855,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,67
three_factor,2,0.03404831069791697,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,67
three_factor,3,0.03577375829401804,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,67
three_factor,4,0.012790294860477823,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,67
frequency_only,0,0.365839962565863,25,7,log_frequency,1,learnability_only,68
frequency_only,1,0.5123446031862262,25,7,log_frequency,1,learnability_only,68
frequency_only,2,0.33617755539122635,26,6,log_frequency,1,learnability_only,68
frequency_only,3,0.5711990691909645,26,6,log_frequency,1,learnability_only,68
frequency_only,4,0.44991153568122205,26,6,log_frequency,1,learnability_only,68
learnability_only,0,0.01178055049310975,25,7,reference_learnability,1,learnability_only,68
learnability_only,1,0.0352003612116829,25,7,reference_learnability,1,learnability_only,68
learnability_only,2,0.024073908387827303,26,6,reference_learnability,1,learnability_only,68
learnability_only,3,0.03504744504108108,26,6,reference_learnability,1,learnability_only,68
learnability_only,4,0.015361948938270774,26,6,reference_learnability,1,learnability_only,68
freq_learn,0,0.01872471674062781,25,7,"log_frequency,reference_learnability",2,learnability_only,68
freq_learn,1,0.02636399464681242,25,7,"log_frequency,reference_learnability",2,learnability_only,68
freq_learn,2,0.02156838663768462,26,6,"log_frequency,reference_learnability",2,learnability_only,68
freq_learn,3,0.039096956680190316,26,6,"log_frequency,reference_learnability",2,learnability_only,68
freq_learn,4,0.010438918830218706,26,6,"log_frequency,reference_learnability",2,learnability_only,68
three_factor,0,0.03321042079866147,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,68
three_factor,1,0.027320980861334214,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,68
three_factor,2,0.02159970167422894,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,68
three_factor,3,0.049280229315807354,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,68
three_factor,4,0.011190647356260469,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,68
frequency_only,0,0.4063372544551676,25,7,log_frequency,1,learnability_only,69
frequency_only,1,0.4274582826095438,25,7,log_frequency,1,learnability_only,69
frequency_only,2,0.2864217026796763,26,6,log_frequency,1,learnability_only,69
frequency_only,3,0.02614608438705863,26,6,log_frequency,1,learnability_only,69
frequency_only,4,0.4412970015015452,26,6,log_frequency,1,learnability_only,69
learnability_only,0,0.08768835370982986,25,7,reference_learnability,1,learnability_only,69
learnability_only,1,0.011803426933820013,25,7,reference_learnability,1,learnability_only,69
learnability_only,2,0.03272834179161591,26,6,reference_learnability,1,learnability_only,69
learnability_only,3,0.041196097362840405,26,6,reference_learnability,1,learnability_only,69
learnability_only,4,0.03448953667882857,26,6,reference_learnability,1,learnability_only,69
freq_learn,0,0.10145275938719744,25,7,"log_frequency,reference_learnability",2,learnability_only,69
freq_learn,1,0.011313194699625329,25,7,"log_frequency,reference_learnability",2,learnability_only,69
freq_learn,2,0.03439182899102897,26,6,"log_frequency,reference_learnability",2,learnability_only,69
freq_learn,3,0.040570507780582146,26,6,"log_frequency,reference_learnability",2,learnability_only,69
freq_learn,4,0.040330324131337095,26,6,"log_frequency,reference_learnability",2,learnability_only,69
three_factor,0,0.11587689611436089,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,69
three_factor,1,0.015413868305156746,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,69
three_factor,2,0.02809575655981421,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,69
three_factor,3,0.0345843964269666,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,69
three_factor,4,0.03228674160968344,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,69
frequency_only,0,0.4468852161032436,25,7,log_frequency,1,learnability_only,70
frequency_only,1,0.20272944827019154,25,7,log_frequency,1,learnability_only,70
frequency_only,2,0.36173056504365403,26,6,log_frequency,1,learnability_only,70
frequency_only,3,0.506413700280744,26,6,log_frequency,1,learnability_only,70
frequency_only,4,0.5892118480250064,26,6,log_frequency,1,learnability_only,70
learnability_only,0,0.05647373734624138,25,7,reference_learnability,1,learnability_only,70
learnability_only,1,0.027659748484319742,25,7,reference_learnability,1,learnability_only,70
learnability_only,2,0.03330291579638047,26,6,reference_learnability,1,learnability_only,70
learnability_only,3,0.02611148313678337,26,6,reference_learnability,1,learnability_only,70
learnability_only,4,0.021755912449356388,26,6,reference_learnability,1,learnability_only,70
freq_learn,0,0.05933128930032801,25,7,"log_frequency,reference_learnability",2,learnability_only,70
freq_learn,1,0.03040344362940826,25,7,"log_frequency,reference_learnability",2,learnability_only,70
freq_learn,2,0.033696381440776635,26,6,"log_frequency,reference_learnability",2,learnability_only,70
freq_learn,3,0.027785096926648937,26,6,"log_frequency,reference_learnability",2,learnability_only,70
freq_learn,4,0.030339915392229997,26,6,"log_frequency,reference_learnability",2,learnability_only,70
three_factor,0,0.05914077207527447,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,70
three_factor,1,0.04309822665821465,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,70
three_factor,2,0.031214972656642123,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,70
three_factor,3,0.03116619487102425,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,70
three_factor,4,0.028679163111059103,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,70
frequency_only,0,0.33121169336219997,25,7,log_frequency,1,learnability_only,71
frequency_only,1,0.3096177300509972,25,7,log_frequency,1,learnability_only,71
frequency_only,2,0.567553802113942,26,6,log_frequency,1,learnability_only,71
frequency_only,3,0.08415327211034347,26,6,log_frequency,1,learnability_only,71
frequency_only,4,0.3413945194375288,26,6,log_frequency,1,learnability_only,71
learnability_only,0,0.04215213357702631,25,7,reference_learnability,1,learnability_only,71
learnability_only,1,0.03826751993398279,25,7,reference_learnability,1,learnability_only,71
learnability_only,2,0.08803569198046259,26,6,reference_learnability,1,learnability_only,71
learnability_only,3,0.0464733696386033,26,6,reference_learnability,1,learnability_only,71
learnability_only,4,0.04000133029319854,26,6,reference_learnability,1,learnability_only,71
freq_learn,0,0.032575986777873225,25,7,"log_frequency,reference_learnability",2,learnability_only,71
freq_learn,1,0.03612502381352757,25,7,"log_frequency,reference_learnability",2,learnability_only,71
freq_learn,2,0.074028453952325,26,6,"log_frequency,reference_learnability",2,learnability_only,71
freq_learn,3,0.04329844637029182,26,6,"log_frequency,reference_learnability",2,learnability_only,71
freq_learn,4,0.04032165462188526,26,6,"log_frequency,reference_learnability",2,learnability_only,71
three_factor,0,0.06202993224676916,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,71
three_factor,1,0.029096613464480423,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,71
three_factor,2,0.06499954084376247,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,71
three_factor,3,0.038365863862943515,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,71
three_factor,4,0.04947882077751258,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,71
frequency_only,0,0.49404499168099797,25,7,log_frequency,1,learnability_only,72
frequency_only,1,0.23448797179951503,25,7,log_frequency,1,learnability_only,72
frequency_only,2,0.5289219179034158,26,6,log_frequency,1,learnability_only,72
frequency_only,3,0.507304984143657,26,6,log_frequency,1,learnability_only,72
frequency_only,4,0.4014516227329034,26,6,log_frequency,1,learnability_only,72
learnability_only,0,0.013287059356811853,25,7,reference_learnability,1,learnability_only,72
learnability_only,1,0.015773841131675292,25,7,reference_learnability,1,learnability_only,72
learnability_only,2,0.021334980731298952,26,6,reference_learnability,1,learnability_only,72
learnability_only,3,0.021303259782521265,26,6,reference_learnability,1,learnability_only,72
learnability_only,4,0.04621686833021948,26,6,reference_learnability,1,learnability_only,72
freq_learn,0,0.025091431766179544,25,7,"log_frequency,reference_learnability",2,learnability_only,72
freq_learn,1,0.017810838609772187,25,7,"log_frequency,reference_learnability",2,learnability_only,72
freq_learn,2,0.02081282292125336,26,6,"log_frequency,reference_learnability",2,learnability_only,72
freq_learn,3,0.021571263781664334,26,6,"log_frequency,reference_learnability",2,learnability_only,72
freq_learn,4,0.05293331307793195,26,6,"log_frequency,reference_learnability",2,learnability_only,72
three_factor,0,0.029825439928500903,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,72
three_factor,1,0.017812267645528748,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,72
three_factor,2,0.02179404070872332,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,72
three_factor,3,0.030094052933912457,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,72
three_factor,4,0.05339694849186233,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,72
frequency_only,0,0.5935986381795085,25,7,log_frequency,1,learnability_only,73
frequency_only,1,0.2391535767147981,25,7,log_frequency,1,learnability_only,73
frequency_only,2,0.3505082489068514,26,6,log_frequency,1,learnability_only,73
frequency_only,3,0.27870436427703754,26,6,log_frequency,1,learnability_only,73
frequency_only,4,0.3148917554714991,26,6,log_frequency,1,learnability_only,73
learnability_only,0,0.025182511952619186,25,7,reference_learnability,1,learnability_only,73
learnability_only,1,0.03676708320126384,25,7,reference_learnability,1,learnability_only,73
learnability_only,2,0.03208418423811058,26,6,reference_learnability,1,learnability_only,73
learnability_only,3,0.044046012331068383,26,6,reference_learnability,1,learnability_only,73
learnability_only,4,0.021660551017003964,26,6,reference_learnability,1,learnability_only,73
freq_learn,0,0.02172484583352514,25,7,"log_frequency,reference_learnability",2,learnability_only,73
freq_learn,1,0.042542563690849244,25,7,"log_frequency,reference_learnability",2,learnability_only,73
freq_learn,2,0.028646337101090793,26,6,"log_frequency,reference_learnability",2,learnability_only,73
freq_learn,3,0.04147529999912326,26,6,"log_frequency,reference_learnability",2,learnability_only,73
freq_learn,4,0.025780632969970935,26,6,"log_frequency,reference_learnability",2,learnability_only,73
three_factor,0,0.024284883084878382,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,73
three_factor,1,0.045367602097773164,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,73
three_factor,2,0.02841615096120188,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,73
three_factor,3,0.04220396103773707,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,73
three_factor,4,0.023532679627367298,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,73
frequency_only,0,0.8833644727553173,25,7,log_frequency,1,learnability_only,74
frequency_only,1,0.292160143687124,25,7,log_frequency,1,learnability_only,74
frequency_only,2,0.48546620864813167,26,6,log_frequency,1,learnability_only,74
frequency_only,3,0.6353470108046678,26,6,log_frequency,1,learnability_only,74
frequency_only,4,0.35490996743322034,26,6,log_frequency,1,learnability_only,74
learnability_only,0,0.0319403778229046,25,7,reference_learnability,1,learnability_only,74
learnability_only,1,0.029653689228305167,25,7,reference_learnability,1,learnability_only,74
learnability_only,2,0.02329917037981778,26,6,reference_learnability,1,learnability_only,74
learnability_only,3,0.04800451238262713,26,6,reference_learnability,1,learnability_only,74
